annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,description
P01_06_NC_25,P01,P01_06,00:06:59.339,00:07:01.027,10064136,10104648,clang / clatter
P01_06_NC_26,P01,P01_06,00:07:02.902,00:07:03.277,10149648,10158648,clang / clatter
P01_06_NC_27,P01,P01_06,00:07:18.339,00:07:19.589,10520136,10550136,clang / clatter
P01_06_NC_28,P01,P01_06,00:07:20.006,00:07:20.839,10560144,10580136,clang / clatter
P01_06_NC_29,P01,P01_06,00:07:29.780,00:07:30.048,10794720,10801152,clang / clatter
P01_06_NC_30,P01,P01_06,00:07:32.758,00:07:33.172,10866192,10876128,clang / clatter
P01_06_NC_31,P01,P01_06,00:07:35.819,00:07:36.110,10939656,10946640,clang / clatter
P01_06_NC_32,P01,P01_06,00:07:39.902,00:07:41.256,11037648,11070144,clang / clatter
P01_06_NC_33,P01,P01_06,00:07:50.714,00:07:51.069,11297136,11305656,clang / clatter
P01_06_NC_34,P01,P01_06,00:07:55.339,00:07:56.860,11408136,11444640,clang / clatter
P01_06_NC_35,P01,P01_06,00:08:05.381,00:08:06.569,11649144,11677656,clang / clatter
P01_07_NC_0,P01,P01_07,00:00:00.404,00:00:02.008,9696,48192,clang / clatter
P01_07_NC_1,P01,P01_07,00:00:03.133,00:00:03.487,75192,83688,clang / clatter
P01_07_NC_2,P01,P01_07,00:00:07.633,00:00:07.883,183192,189192,clang / clatter
P01_07_NC_3,P01,P01_07,00:00:08.945,00:00:10.112,214680,242688,clang / clatter
P01_07_NC_4,P01,P01_07,00:00:34.195,00:00:34.779,820680,834696,clang / clatter
P01_07_NC_5,P01,P01_07,00:00:35.466,00:00:35.924,851184,862176,clang / clatter
P01_07_NC_6,P01,P01_07,00:00:37.362,00:00:37.654,896688,903696,clang / clatter
P01_07_NC_7,P01,P01_07,00:00:42.633,00:00:43.654,1023192,1047696,clang / clatter
P01_07_NC_8,P01,P01_07,00:00:51.529,00:00:54.654,1236696,1311696,clang / clatter
P01_07_NC_9,P01,P01_07,00:00:55.641,00:00:55.928,1335384,1342272,clang / clatter
P01_07_NC_10,P01,P01_07,00:01:01.154,00:01:03.049,1467696,1513176,clang / clatter
P01_07_NC_11,P01,P01_07,00:01:05.924,00:01:06.154,1582176,1587696,clang / clatter
P01_07_NC_12,P01,P01_07,00:01:48.008,00:01:51.862,2592192,2684688,clang / clatter
P01_07_NC_13,P01,P01_07,00:01:53.320,00:01:54.216,2719680,2741184,water flash
P01_07_NC_14,P01,P01_07,00:01:55.487,00:01:55.841,2771688,2780184,water flash
P01_07_NC_15,P01,P01_07,00:01:57.799,00:01:58.883,2827176,2853192,clang / clatter
P01_08_NC_0,P01,P01_08,00:00:06.404,00:00:06.694,153696,160656,clang / clatter
P01_08_NC_1,P01,P01_08,00:00:17.234,00:00:17.884,413616,429216,clang / clatter
P01_08_NC_2,P01,P01_08,00:01:10.524,00:01:11.644,1692576,1719456,clang / clatter
P01_08_NC_3,P01,P01_08,00:01:19.094,00:01:22.324,1898255,1975776,back ground noise
P01_08_NC_4,P01,P01_08,00:01:28.324,00:01:28.664,2119776,2127936,clang / clatter
P01_08_NC_5,P01,P01_08,00:01:34.484,00:01:34.844,2267616,2276256,clang / clatter
P01_08_NC_6,P01,P01_08,00:01:36.214,00:01:36.684,2309136,2320416,clang / clatter
P01_08_NC_7,P01,P01_08,00:01:37.684,00:01:37.994,2344416,2351856,clang / clatter
P01_09_NC_0,P01,P01_09,00:00:00.000,00:00:01.000,0,24000,background noise
P01_09_NC_1,P01,P01_09,00:00:03.986,00:00:18.321,95664,439704,background noise
P01_09_NC_2,P01,P01_09,00:00:06.730,00:00:07.324,161520,175776,put object on surface
P01_09_NC_3,P01,P01_09,00:00:19.012,00:00:19.914,456288,477936,put object on surface
P01_09_NC_4,P01,P01_09,00:00:20.693,00:00:26.216,496632,629184,background noise
P01_09_NC_5,P01,P01_09,00:00:29.473,00:00:32.966,707352,791184,clang / clatter
P01_09_NC_6,P01,P01_09,00:00:37.936,00:00:38.495,910464,923879,put object on surface
P01_09_NC_7,P01,P01_09,00:00:46.695,00:00:47.112,1120680,1130688,put object on surface
P01_09_NC_8,P01,P01_09,00:00:51.446,00:00:51.834,1234704,1244016,clang / clatter
P01_09_NC_9,P01,P01_09,00:00:59.359,00:01:01.091,1424616,1466184,clang / clatter
P01_09_NC_10,P01,P01_09,00:01:03.487,00:01:04.996,1523688,1559903,clang / clatter
P01_09_NC_11,P01,P01_09,00:01:11.883,00:01:24.029,1725192,2016696,clang / clatter
P01_09_NC_12,P01,P01_09,00:01:53.737,00:01:54.049,2729688,2737176,put object on surface
P01_09_NC_13,P01,P01_09,00:02:01.844,00:02:02.444,2924256,2938656,clang / clatter
P01_09_NC_14,P01,P01_09,00:02:05.949,00:02:06.324,3022776,3031776,put object on surface
P01_09_NC_15,P01,P01_09,00:02:10.739,00:02:11.019,3137736,3144456,put object on surface
P01_09_NC_16,P01,P01_09,00:02:13.136,00:02:35.011,3195264,3720264,paper rustle
P01_09_NC_17,P01,P01_09,00:02:50.671,00:02:54.158,4096104,4179791,paper rustle
P01_09_NC_18,P01,P01_09,00:03:01.151,00:03:01.574,4347624,4357776,put object on surface
P01_09_NC_19,P01,P01_09,00:03:16.690,00:03:17.074,4720560,4729776,clang / clatter
P01_09_NC_20,P01,P01_09,00:03:21.199,00:03:22.199,4828776,4852776,clang / clatter
P01_09_NC_21,P01,P01_09,00:03:29.074,00:03:30.199,5017776,5044776,clang / clatter
P01_09_NC_22,P01,P01_09,00:03:46.531,00:03:46.909,5436744,5445816,put object on surface
P01_09_NC_23,P01,P01_09,00:03:52.657,00:03:53.532,5583768,5604768,clang / clatter
P01_09_NC_24,P01,P01_09,00:04:04.381,00:04:05.423,5865144,5890152,clang / clatter
P01_09_NC_25,P01,P01_09,00:04:19.048,00:04:19.527,6217152,6228648,clang / clatter
P01_09_NC_26,P01,P01_09,00:04:23.709,00:04:24.449,6329016,6346776,clang / clatter
P01_09_NC_27,P01,P01_09,00:04:25.489,00:04:26.149,6371735,6387576,clang / clatter
P01_09_NC_28,P01,P01_09,00:04:28.298,00:04:28.738,6439152,6449712,clang / clatter
P01_09_NC_29,P01,P01_09,00:04:32.714,00:04:33.131,6545136,6555143,put object on surface
P01_09_NC_30,P01,P01_09,00:04:39.319,00:04:40.110,6703656,6722640,clang / clatter
P01_09_NC_31,P01,P01_09,00:05:00.339,00:05:05.360,7208136,7328640,clang / clatter
P01_09_NC_32,P01,P01_09,00:05:10.499,00:05:11.149,7451976,7467576,clang / clatter
P01_09_NC_33,P01,P01_09,00:05:13.510,00:05:13.974,7524240,7535376,clang / clatter
P01_09_NC_34,P01,P01_09,00:05:24.523,00:05:24.874,7788552,7796976,put object on surface
P01_09_NC_35,P01,P01_09,00:05:25.524,00:05:26.524,7812576,7836576,clang / clatter
P01_09_NC_36,P01,P01_09,00:05:29.224,00:05:30.399,7901376,7929576,clang / clatter
P01_09_NC_37,P01,P01_09,00:05:32.904,00:05:33.199,7989696,7996776,put object on surface
P01_09_NC_38,P01,P01_09,00:05:33.649,00:05:34.074,8007576,8017776,clang / clatter
P01_09_NC_39,P01,P01_09,00:05:42.851,00:05:43.474,8228424,8243376,clang / clatter
P01_09_NC_40,P01,P01_09,00:06:32.199,00:06:33.549,9412776,9445176,clang / clatter
P01_09_NC_41,P01,P01_09,00:06:34.916,00:06:35.536,9477984,9492864,clang / clatter
P01_09_NC_42,P01,P01_09,00:07:40.796,00:07:41.151,11059104,11067624,put object on surface
P01_09_NC_43,P01,P01_09,00:07:46.255,00:07:46.589,11190120,11198136,put object on surface
P01_09_NC_44,P01,P01_09,00:07:58.630,00:07:58.964,11487120,11495136,put object on surface
P01_09_NC_45,P01,P01_09,00:08:04.255,00:08:04.568,11622120,11629632,put object on surface
P01_09_NC_46,P01,P01_09,00:08:13.089,00:08:13.422,11834136,11842128,put object on surface
P01_09_NC_47,P01,P01_09,00:08:16.651,00:08:17.609,11919624,11942616,clang / clatter
P01_09_NC_48,P01,P01_09,00:08:36.026,00:08:36.589,12384623,12398136,clang / clatter
P01_09_NC_49,P01,P01_09,00:08:37.359,00:08:38.005,12416616,12432120,clang / clatter
P01_09_NC_50,P01,P01_09,00:09:13.297,00:09:13.651,13279128,13287623,put object on surface
P01_09_NC_51,P01,P01_09,00:09:23.193,00:09:24.026,13516632,13536623,clang / clatter
P01_09_NC_52,P01,P01_09,00:09:29.582,00:09:31.172,13669968,13708128,clang / clatter
P01_09_NC_53,P01,P01_09,00:09:32.734,00:09:33.089,13745616,13754136,put object on surface
P01_09_NC_54,P01,P01_09,00:09:36.940,00:09:37.281,13846560,13854743,clang/clater
P01_09_NC_55,P01,P01_09,00:09:52.135,00:09:52.427,14211240,14218248,clang/clater
P01_09_NC_56,P01,P01_09,00:09:58.700,00:09:59.075,14368800,14377800,clang/clater
P01_09_NC_57,P01,P01_09,00:09:59.531,00:10:00.114,14388743,14402736,clang/clater
P01_09_NC_58,P01,P01_09,00:10:04.385,00:10:05.635,14505240,14535240,clang/clater
P01_09_NC_59,P01,P01_09,00:10:06.969,00:10:07.364,14567256,14576736,clang/clater
P01_09_NC_60,P01,P01_09,00:10:12.052,00:10:12.323,14689248,14695752,clang/clater
P01_09_NC_61,P01,P01_09,00:10:19.899,00:10:20.274,14877576,14886576,clang/clater
P01_09_NC_62,P01,P01_09,00:10:20.640,00:10:21.378,14895360,14913072,clang/clater
P01_09_NC_63,P01,P01_09,00:10:22.393,00:10:23.554,14937432,14965296,clang/clater
P01_09_NC_64,P01,P01_09,00:10:23.803,00:10:28.531,14971272,15084743,clang/clater
P01_09_NC_65,P01,P01_09,00:10:39.885,00:11:55.569,15357240,17173656,background sound
P01_09_NC_66,P01,P01_09,00:10:40.321,00:10:40.677,15367704,15376248,clang/clater
P01_09_NC_67,P01,P01_09,00:10:45.856,00:10:46.614,15500544,15518736,clang/clater
P01_09_NC_68,P01,P01_09,00:11:13.719,00:11:14.052,16169256,16177248,clang/clater
P01_09_NC_69,P01,P01_09,00:11:28.719,00:11:29.031,16529256,16536743,clang/clater
P01_09_NC_70,P01,P01_09,00:11:31.552,00:11:31.969,16597248,16607256,clang/clater
P01_09_NC_71,P01,P01_09,00:11:54.635,00:11:55.135,17151240,17163240,clang/clater
P01_09_NC_72,P01,P01_09,00:11:58.218,00:12:22.028,17237232,17808672,background-fan running
P01_09_NC_73,P01,P01_09,00:12:04.468,00:12:04.968,17387232,17399232,clang / clatter
P01_09_NC_74,P01,P01_09,00:12:08.676,00:12:08.926,17488224,17494224,clang / clatter
P01_09_NC_75,P01,P01_09,00:12:12.413,00:12:12.838,17577912,17588112,clang / clatter
P01_09_NC_76,P01,P01_09,00:12:22.280,00:12:22.655,17814720,17823720,clang / clatter
P01_09_NC_77,P01,P01_09,00:12:40.801,00:12:41.989,18259224,18287736,clang / clatter
P01_09_NC_78,P01,P01_09,00:12:43.822,00:12:44.197,18331728,18340728,clang / clatter
P01_09_NC_79,P01,P01_09,00:12:57.051,00:12:57.426,18649224,18658224,clang / clatter
P01_09_NC_80,P01,P01_09,00:13:04.086,00:13:04.366,18818064,18824784,clang / clatter
P01_09_NC_81,P01,P01_09,00:13:33.444,00:13:34.259,19522656,19542216,clang / clatter
P01_09_NC_82,P01,P01_09,00:13:40.655,00:13:41.551,19695720,19717224,clang / clatter
P01_09_NC_83,P01,P01_09,00:13:43.885,00:13:44.322,19773240,19783728,clang / clatter
P01_09_NC_84,P01,P01_09,00:13:46.759,00:13:48.093,19842216,19874232,clang / clatter
P01_09_NC_85,P01,P01_09,00:13:50.343,00:13:52.634,19928232,19983216,clang / clatter
P01_09_NC_86,P01,P01_09,00:14:03.847,00:14:04.180,20252328,20260320,clang / clatter
P01_09_NC_87,P01,P01_09,00:16:38.430,00:16:38.960,23962320,23975040,clang / clatter
P01_09_NC_88,P01,P01_09,00:16:43.550,00:16:43.866,24085200,24092784,clang / clatter
P01_09_NC_89,P01,P01_09,00:16:48.333,00:16:48.766,24199992,24210384,clang / clatter
P01_09_NC_90,P01,P01_09,00:16:53.183,00:16:53.816,24316392,24331584,put object on surface
P01_09_NC_91,P01,P01_09,00:16:54.783,00:16:56.200,24354792,24388800,clang / clatter
P01_09_NC_92,P01,P01_09,00:17:01.066,00:17:02.066,24505584,24529584,clang / clatter
P01_09_NC_93,P01,P01_09,00:18:28.203,00:18:28.786,26596872,26610864,clang / clatter
P01_09_NC_94,P01,P01_09,00:18:29.886,00:18:37.286,26637264,26814864,clang / clatter
P01_09_NC_95,P01,P01_09,00:18:47.983,00:18:48.536,27071592,27084864,clang / clatter
P01_09_NC_96,P01,P01_09,00:18:57.185,00:18:57.516,27292440,27300384,clang / clatter
P01_09_NC_97,P01,P01_09,00:18:58.270,00:18:59.170,27318480,27340080,clang / clatter
P01_09_NC_98,P01,P01_09,00:19:01.170,00:19:02.170,27388080,27412080,clang / clatter
P01_09_NC_99,P01,P01_09,00:19:06.736,00:19:07.370,27521664,27536879,clang / clatter
P01_09_NC_100,P01,P01_09,00:19:26.536,00:19:27.353,27996864,28016472,clang / clatter
P01_09_NC_101,P01,P01_09,00:19:28.702,00:19:29.702,28048848,28072848,clang / clatter
P01_09_NC_102,P01,P01_09,00:19:30.003,00:19:30.486,28080072,28091664,clang / clatter
P01_09_NC_103,P01,P01_09,00:19:35.870,00:19:38.370,28220879,28280879,clang / clatter
P01_09_NC_104,P01,P01_09,00:19:43.120,00:19:43.603,28394879,28406472,clang / clatter
P01_09_NC_105,P01,P01_09,00:20:10.580,00:20:11.140,29053920,29067360,clang / clatter
P01_09_NC_106,P01,P01_09,00:20:12.648,00:20:13.273,29103551,29118551,clang / clatter
P01_09_NC_107,P01,P01_09,00:20:26.002,00:20:26.317,29424048,29431608,clang / clatter
P01_09_NC_108,P01,P01_09,00:20:27.689,00:20:28.210,29464536,29477040,clang / clatter
P01_09_NC_109,P01,P01_09,00:20:37.044,00:20:37.606,29689056,29702544,clang / clatter
P01_09_NC_110,P01,P01_09,00:21:19.169,00:21:19.604,30700056,30710496,clang / clatter
P01_09_NC_111,P01,P01_09,00:21:22.294,00:21:23.835,30775056,30812040,clang / clatter
P01_09_NC_112,P01,P01_09,00:21:42.392,00:21:42.760,31257408,31266240,clang / clatter
P01_09_NC_113,P01,P01_09,00:21:48.275,00:21:48.760,31398600,31410240,clang / clatter
P01_09_NC_114,P01,P01_09,00:21:55.822,00:21:56.294,31579727,31591056,clang / clatter
P01_09_NC_115,P01,P01_09,00:21:57.384,00:21:57.740,31617216,31625760,clang / clatter
P01_09_NC_116,P01,P01_09,00:22:08.504,00:22:08.961,31884095,31895064,clang / clatter
P01_09_NC_117,P01,P01_09,00:22:20.203,00:22:20.793,32164872,32179031,clang / clatter
P01_09_NC_118,P01,P01_09,00:22:47.697,00:22:47.953,32824727,32830872,clang / clatter
P01_09_NC_119,P01,P01_09,00:22:59.518,00:23:00.024,33108432,33120575,clang / clatter
P01_09_NC_120,P01,P01_09,00:23:03.247,00:23:03.511,33197928,33204264,clang / clatter
P01_09_NC_121,P01,P01_09,00:23:19.136,00:23:19.457,33579264,33586968,clang / clatter
P01_09_NC_122,P01,P01_09,00:23:21.109,00:23:21.707,33626616,33640968,clang / clatter
P01_09_NC_123,P01,P01_09,00:24:03.684,00:24:04.251,34648416,34662024,clang / clatter
P01_09_NC_124,P01,P01_09,00:24:06.330,00:24:06.730,34711920,34721520,clang / clatter
P01_09_NC_125,P01,P01_09,00:24:08.741,00:24:09.111,34769784,34778664,clang / clatter
P01_09_NC_126,P01,P01_09,00:24:11.644,00:24:11.924,34839456,34846176,clang / clatter
P01_09_NC_127,P01,P01_09,00:24:22.104,00:24:22.504,35090496,35100096,clang / clatter
P01_09_NC_128,P01,P01_09,00:24:23.361,00:24:23.619,35120664,35126856,clang / clatter
P01_09_NC_129,P01,P01_09,00:24:33.804,00:24:34.044,35371296,35377056,clang / clatter
P01_09_NC_130,P01,P01_09,00:24:45.111,00:24:45.391,35642664,35649384,clang / clatter
P01_09_NC_131,P01,P01_09,00:24:51.660,00:24:51.990,35799840,35807760,clang / clatter
P01_09_NC_132,P01,P01_09,00:24:56.244,00:24:56.514,35909856,35916336,clang / clatter
P01_09_NC_133,P01,P01_09,00:25:10.966,00:25:11.393,36263184,36273432,clang / clatter
P01_09_NC_134,P01,P01_09,00:25:27.200,00:25:27.418,36652800,36658032,clang / clatter
P01_09_NC_135,P01,P01_09,00:25:39.994,00:25:41.224,36959856,36989376,bell sound
P01_09_NC_136,P01,P01_09,00:25:41.682,00:25:42.031,37000368,37008744,clang / clatter
P01_09_NC_137,P01,P01_09,00:25:45.369,00:25:46.014,37088856,37104336,clang / clatter
P01_09_NC_138,P01,P01_09,00:26:01.632,00:26:01.992,37479168,37487808,clang / clatter
P01_09_NC_139,P01,P01_09,00:26:11.557,00:26:12.044,37717368,37729056,clang / clatter
P01_09_NC_140,P01,P01_09,00:26:28.328,00:26:28.620,38119872,38126880,clang / clatter
P01_09_NC_141,P01,P01_09,00:26:30.612,00:26:30.845,38174688,38180280,clang / clatter
P01_09_NC_142,P01,P01_09,00:26:38.928,00:26:39.216,38374272,38381184,clang / clatter
P01_09_NC_143,P01,P01_09,00:26:40.347,00:26:40.641,38408328,38415384,clang / clatter
P01_09_NC_144,P01,P01_09,00:26:45.114,00:26:45.323,38522736,38527752,clang / clatter
P01_09_NC_145,P01,P01_09,00:27:02.040,00:27:02.290,38928960,38934960,clang / clatter
P01_09_NC_146,P01,P01_09,00:27:03.222,00:27:03.488,38957328,38963712,clang / clatter
P01_09_NC_147,P01,P01_09,00:27:19.996,00:27:20.407,39359904,39369768,clang / clatter
P01_09_NC_148,P01,P01_09,00:27:24.447,00:27:24.851,39466728,39476424,clang / clatter
P01_09_NC_149,P01,P01_09,00:27:26.972,00:27:27.213,39527328,39533112,clang / clatter
P01_09_NC_150,P01,P01_09,00:27:27.891,00:27:28.133,39549384,39555192,clang / clatter
P01_09_NC_151,P01,P01_09,00:27:52.273,00:27:52.609,40134552,40142616,clang / clatter
P01_09_NC_152,P01,P01_09,00:27:55.109,00:27:55.649,40202616,40215576,clang / clatter
P01_09_NC_153,P01,P01_09,00:28:12.314,00:28:12.930,40615536,40630320,clang / clatter
P01_09_NC_154,P01,P01_09,00:28:17.429,00:28:18.170,40738296,40756080,clang / clatter
P01_09_NC_155,P01,P01_09,00:28:19.680,00:28:19.987,40792320,40799688,clang / clatter
P01_09_NC_156,P01,P01_09,00:28:27.805,00:28:28.131,40987320,40995144,clang / clatter
P01_09_NC_157,P01,P01_09,00:28:30.391,00:28:30.766,41049384,41058384,clang / clatter
P01_09_NC_158,P01,P01_09,00:28:47.950,00:28:48.248,41470800,41477952,clang / clatter
P01_09_NC_159,P01,P01_09,00:28:58.674,00:28:59.682,41728176,41752368,clang / clatter
P01_09_NC_160,P01,P01_09,00:29:01.966,00:29:02.885,41807184,41829240,clang / clatter
P01_09_NC_161,P01,P01_09,00:29:04.285,00:29:04.878,41862840,41877072,clang / clatter
P01_09_NC_162,P01,P01_09,00:29:11.008,00:29:12.008,42024192,42048192,clang / clatter
P01_09_NC_163,P01,P01_09,00:29:13.435,00:29:13.876,42082440,42093024,clang / clatter
P01_09_NC_164,P01,P01_09,00:29:21.928,00:29:22.730,42286272,42305520,clang / clatter
P01_09_NC_165,P01,P01_09,00:29:24.216,00:29:24.845,42341184,42356280,clang / clatter
P01_09_NC_166,P01,P01_09,00:29:27.904,00:29:28.637,42429696,42447288,clang / clatter
P01_09_NC_167,P01,P01_09,00:29:31.118,00:29:33.793,42506832,42571032,footstep
P01_09_NC_168,P01,P01_09,00:29:56.074,00:30:00.387,43105776,43209288,clang / clatter
P01_09_NC_169,P01,P01_09,00:30:06.527,00:30:06.927,43356648,43366248,put object on surface
P01_09_NC_170,P01,P01_09,00:30:10.396,00:30:11.012,43449504,43464288,clang / clatter
P01_09_NC_171,P01,P01_09,00:30:30.508,00:30:31.012,43932192,43944288,clang / clatter
P01_09_NC_172,P01,P01_09,00:30:38.407,00:30:38.772,44121768,44130528,clang / clatter
P01_09_NC_173,P01,P01_09,00:30:53.532,00:30:53.991,44484768,44495784,clang / clatter
P01_09_NC_174,P01,P01_09,00:31:06.739,00:31:07.011,44801736,44808264,clang / clatter
P01_09_NC_175,P01,P01_09,00:31:21.179,00:31:21.454,45148296,45154896,clang / clatter
P01_09_NC_176,P01,P01_09,00:31:23.493,00:32:00.987,45203832,46103688,paper rustle
P01_09_NC_177,P01,P01_09,00:31:36.419,00:31:36.909,45514056,45525816,clang / clatter
P01_09_NC_178,P01,P01_09,00:31:37.949,00:31:38.495,45550776,45563880,put object on surface
P01_09_NC_179,P01,P01_09,00:31:42.770,00:31:43.830,45666480,45691920,clang / clatter
P01_09_NC_180,P01,P01_09,00:32:01.010,00:32:01.229,46104240,46109496,clang / clatter
P01_09_NC_181,P01,P01_09,00:32:04.199,00:32:04.565,46180776,46189560,clang / clatter
P01_09_NC_182,P01,P01_09,00:32:10.628,00:32:11.628,46335072,46359072,put object on surface
P01_09_NC_183,P01,P01_09,00:32:40.323,00:32:40.651,47047752,47055624,clang / clatter
P01_09_NC_184,P01,P01_09,00:32:42.270,00:32:42.682,47094480,47104368,clang / clatter
P01_09_NC_185,P01,P01_09,00:32:46.770,00:32:47.770,47202480,47226480,clang / clatter
P01_09_NC_186,P01,P01_09,00:32:53.276,00:32:53.541,47358624,47364984,clang / clatter
P01_09_NC_187,P01,P01_09,00:32:55.979,00:32:56.260,47423496,47430240,clang / clatter
P01_09_NC_188,P01,P01_09,00:32:57.237,00:32:57.495,47453688,47459880,clang / clatter
P01_09_NC_189,P01,P01_09,00:32:57.807,00:32:58.026,47467368,47472624,clang / clatter
P01_09_NC_190,P01,P01_09,00:33:18.979,00:33:19.245,47975496,47981880,clang / clatter
P01_09_NC_191,P01,P01_09,00:33:38.704,00:33:38.974,48448896,48455376,clang / clatter
P01_09_NC_192,P01,P01_09,00:33:55.516,00:33:56.204,48852384,48868896,clang / clatter
P01_09_NC_193,P01,P01_09,00:33:58.626,00:33:59.245,48927024,48941880,clang / clatter
P01_09_NC_194,P01,P01_09,00:34:04.224,00:34:04.495,49061376,49067880,clang / clatter
P01_09_NC_195,P01,P01_09,00:34:09.329,00:34:09.849,49183896,49196376,clang / clatter
P01_09_NC_196,P01,P01_09,00:34:12.224,00:34:12.584,49253376,49262015,clang / clatter
P01_09_NC_197,P01,P01_09,00:34:16.099,00:34:17.859,49346376,49388616,clang / clatter
P01_09_NC_198,P01,P01_09,00:34:18.745,00:34:19.618,49409880,49430832,clang / clatter
P01_09_NC_199,P01,P01_09,00:34:26.245,00:34:28.162,49589880,49635887,clang / clatter
P01_09_NC_200,P01,P01_09,00:34:28.599,00:34:28.834,49646376,49652015,clang / clatter
P01_09_NC_201,P01,P01_09,00:34:29.412,00:34:30.058,49665887,49681392,clang / clatter
P01_09_NC_202,P01,P01_09,00:34:30.537,00:34:30.974,49692887,49703376,clang / clatter
P01_09_NC_203,P01,P01_09,00:34:41.579,00:34:41.954,49957896,49966896,put object on surface
P01_09_NC_204,P01,P01_09,00:34:47.776,00:34:48.076,50106623,50113824,clang / clatter
P01_09_NC_205,P01,P01_09,00:34:51.641,00:34:51.912,50199384,50205887,put object on surface
P01_09_NC_206,P01,P01_09,00:34:54.426,00:34:56.329,50266224,50311896,clang / clatter
P01_09_NC_207,P01,P01_09,00:35:22.454,00:35:22.704,50938896,50944896,put object on surface
P01_09_NC_208,P01,P01_09,00:35:31.026,00:35:31.359,51144623,51152616,clang / clatter
P01_09_NC_209,P01,P01_09,00:35:34.243,00:35:34.543,51221832,51229032,clang / clatter
P01_09_NC_210,P01,P01_09,00:35:48.291,00:35:48.595,51558984,51566279,clang / clatter
P01_09_NC_211,P01,P01_09,00:35:52.490,00:35:52.749,51659759,51665975,clang / clatter
P01_09_NC_212,P01,P01_09,00:36:11.799,00:36:12.023,52123176,52128552,clang / clatter
P01_09_NC_213,P01,P01_09,00:36:14.563,00:36:14.911,52189512,52197864,clang / clatter
P01_09_NC_214,P01,P01_09,00:36:15.602,00:36:15.874,52214448,52220975,clang / clatter
